484.21,400,5128.2,-27.984,0.054246
484.21,400,5384.6,-28.027,0.057062
484.21,400,5641,-28.212,-0.047716
484.21,400,5897.4,-28.326,0.06192
484.21,400,6153.8,-28.722,0.0086558
484.21,400,6410.3,-29.052,-0.018652
484.21,400,6666.7,-29.105,0.056984
484.21,400,6923.1,-29.5,-0.035007
484.21,400,7179.5,-29.829,-0.078994
484.21,400,7435.9,-29.873,-0.076961
484.21,400,7692.3,-31.184,0.41771
484.21,400,7948.7,-33.419,1.4228
484.21,400,8205.1,-33.659,1.5147
484.21,400,8461.5,-36.156,1.6325
484.21,400,8717.9,-41.351,1.8254
484.21,400,8974.4,-42.591,1.8804
484.21,400,9230.8,-54.045,2.1003
484.21,400,9487.2,-68.909,4.9027
484.21,400,9743.6,-69.158,4.3815
484.21,400,10000,-69.524,3.8432
578.95,200,0,-33.256,3.5944
578.95,200,256.41,-33.39,3.5476
578.95,200,512.82,-33.378,3.5398
578.95,200,769.23,-33.506,3.4763
578.95,200,1025.6,-33.185,3.3894
578.95,200,1282.1,-33.195,3.3637
578.95,200,1538.5,-32.349,3.3431
578.95,200,1794.9,-32.325,3.2935
578.95,200,2051.3,-31.763,3.3593
578.95,200,2307.7,-31.434,3.149
578.95,200,2564.1,-31.293,3.0025
578.95,200,2820.5,-29.882,1.6842
578.95,200,3076.9,-29.235,1.0347
578.95,200,3333.3,-29.287,1.033
578.95,200,3589.7,-29.473,0.95206
578.95,200,3846.2,-29.86,1.4955
578.95,200,4102.6,-29.852,0.97531
578.95,200,4359,-30.103,0.94966
578.95,200,4615.4,-30.461,1.4401
578.95,200,4871.8,-30.381,0.85049
578.95,200,5128.2,-30.768,0.89991
578.95,200,5384.6,-30.827,0.90035
578.95,200,5641,-31.092,0.80661
578.95,200,5897.4,-31.532,1.4042
578.95,200,6153.8,-31.585,0.85734
578.95,200,6410.3,-31.932,0.83399
578.95,200,6666.7,-32.368,1.4109
578.95,200,6923.1,-32.437,0.81564
578.95,200,7179.5,-32.788,0.78293
578.95,200,7435.9,-32.854,0.78416
578.95,200,7692.3,-34.335,1.2667
578.95,200,7948.7,-36.668,2.2111
578.95,200,8205.1,-36.993,2.3785
578.95,200,8461.5,-39.992,3.1104
578.95,200,8717.9,-44.956,2.9436
578.95,200,8974.4,-46.415,3.1785
578.95,200,9230.8,-57.921,3.5237
578.95,200,9487.2,-62.711,-2.2932
578.95,200,9743.6,-63.13,-2.6514
578.95,200,10000,-63.654,-3.0268
578.95,266.67,0,-32.675,3.0769
578.95,266.67,256.41,-32.821,3.043
578.95,266.67,512.82,-32.808,3.0346
578.95,266.67,769.23,-32.951,2.9874
578.95,266.67,1025.6,-32.656,2.9286
578.95,266.67,1282.1,-32.66,2.8973
578.95,266.67,1538.5,-31.783,2.849
578.95,266.67,1794.9,-31.775,2.8157
578.95,266.67,2051.3,-31.156,2.8098
578.95,266.67,2307.7,-30.997,2.7449
578.95,266.67,2564.1,-31.043,2.7836
578.95,266.67,2820.5,-30.773,2.9755
578.95,266.67,3076.9,-30.581,3.4653
578.95,266.67,3333.3,-30.665,3.483
578.95,266.67,3589.7,-30.964,3.2988
578.95,266.67,3846.2,-31.189,3.1173
578.95,266.67,4102.6,-31.256,3.456
578.95,266.67,4359,-31.492,3.4345
578.95,266.67,4615.4,-31.836,3.1013
578.95,266.67,4871.8,-31.929,3.2953
