2000,266.67,5128.2,-46.964,3.7231
2000,266.67,5384.6,-47.06,3.742
2000,266.67,5641,-47.516,3.5391
2000,266.67,5897.4,-49.452,3.735
2000,266.67,6153.8,-47.938,3.6934
2000,266.67,6410.3,-48.335,3.6582
2000,266.67,6666.7,-50.605,3.7493
2000,266.67,6923.1,-48.19,3.1124
2000,266.67,7179.5,-49.356,3.5947
2000,266.67,7435.9,-49.436,3.5912
2000,266.67,7692.3,-51.549,3.7469
2000,266.67,7948.7,-56.785,5.5541
2000,266.67,8205.1,-53.528,3.806
2000,266.67,8461.5,-59.91,6.1658
2000,266.67,8717.9,-65.164,6.4054
2000,266.67,8974.4,-67.409,7.3181
2000,266.67,9230.8,-78.13,7.5758
2000,266.67,9487.2,-83.681,8.1202
2000,266.67,9743.6,-84.206,8.2057
2000,266.67,10000,-84.956,8.2811
2000,333.33,0,-51.776,6.4239
2000,333.33,256.41,-52.04,6.4321
2000,333.33,512.82,-52.031,6.4273
2000,333.33,769.23,-52.299,6.4366
2000,333.33,1025.6,-52.021,6.4111
2000,333.33,1282.1,-52.042,6.3971
2000,333.33,1538.5,-51.206,6.4072
2000,333.33,1794.9,-51.174,6.3682
2000,333.33,2051.3,-50.695,6.4218
2000,333.33,2307.7,-50.576,6.3139
2000,333.33,2564.1,-49.415,5.2511
2000,333.33,2820.5,-47.766,4.5079
2000,333.33,3076.9,-46.959,4.5955
2000,333.33,3333.3,-47.033,4.5939
2000,333.33,3589.7,-47.416,4.4022
2000,333.33,3846.2,-48.479,4.8499
2000,333.33,4102.6,-47.718,4.6509
2000,333.33,4359,-48.011,4.6776
2000,333.33,4615.4,-49.173,4.6219
2000,333.33,4871.8,-48.511,4.4553
2000,333.33,5128.2,-48.837,4.72
2000,333.33,5384.6,-48.925,4.7245
2000,333.33,5641,-49.39,4.4954
2000,333.33,5897.4,-50.451,4.3536
2000,333.33,6153.8,-49.891,4.7597
2000,333.33,6410.3,-50.324,4.7661
2000,333.33,6666.7,-51.473,4.2436
2000,333.33,6923.1,-50.999,4.7896
2000,333.33,7179.5,-51.441,4.7927
2000,333.33,7435.9,-51.548,4.8052
2000,333.33,7692.3,-56.257,8.6368
2000,333.33,7948.7,-56.16,6.0534
2000,333.33,8205.1,-57.914,7.5836
2000,333.33,8461.5,-60.502,6.4738
2000,333.33,8717.9,-65.606,6.8216
2000,333.33,8974.4,-67.244,7.1592
2000,333.33,9230.8,-78.502,8.0506
2000,333.33,9487.2,-93.259,17.437
2000,333.33,9743.6,-93.759,17.527
2000,333.33,10000,-94.013,17.118
2000,400,0,-51.671,6.3152
2000,400,256.41,-51.925,6.3129
2000,400,512.82,-51.918,6.3097
2000,400,769.23,-52.177,6.3091
2000,400,1025.6,-51.901,6.2834
2000,400,1282.1,-51.939,6.2888
2000,400,1538.5,-51.138,6.3337
2000,400,1794.9,-51.116,6.3071
2000,400,2051.3,-50.613,6.3467
2000,400,2307.7,-49.61,5.438
2000,400,2564.1,-49.55,5.6334
2000,400,2820.5,-47.792,3.5972
2000,400,3076.9,-47.341,3.095
2000,400,3333.3,-47.389,3.0934
2000,400,3589.7,-47.587,3.0072
2000,400,3846.2,-47.561,4.6107
2000,400,4102.6,-48.157,3.1269
2000,400,4359,-48.524,3.1404
2000,400,4615.4,-48.287,4.4811
2000,400,4871.8,-48.815,3.0285
2000,400,5128.2,-49.431,3.1707
2000,400,5384.6,-49.489,3.167
2000,400,5641,-49.766,3.0573
2000,400,5897.4,-49.59,4.3218
2000,400,6153.8,-50.511,3.2311
2000,400,6410.3,-50.812,4.0872
2000,400,6666.7,-50.624,4.259
2000,400,6923.1,-51.653,3.3113
2000,400,7179.5,-52.155,3.366
2000,400,7435.9,-52.226,3.3422
2000,400,7692.3,-53.715,4.6377
2000,400,7948.7,-56.263,4.8518
2000,400,8205.1,-58.18,7.6012
2000,400,8461.5,-60.586,7.1199
2000,400,8717.9,-65.582,6.7848
2000,400,8974.4,-66.975,6.9404
2000,400,9230.8,-78.411,7.9187
2000,400,9487.2,-97.186,21.134
2000,400,9743.6,-97.385,20.932
2000,400,10000,-97.44,20.295
