484.21,200,5128.2,-28.492,0.69621
484.21,200,5384.6,-28.548,0.72692
484.21,200,5641,-28.801,0.71125
484.21,200,5897.4,-29.295,1.2487
484.21,200,6153.8,-29.246,0.68267
484.21,200,6410.3,-29.565,0.64081
484.21,200,6666.7,-30.087,1.2936
484.21,200,6923.1,-30.031,0.64578
484.21,200,7179.5,-30.351,0.59022
484.21,200,7435.9,-30.411,0.61104
484.21,200,7692.3,-31.886,1.1497
484.21,200,7948.7,-34.052,1.9571
484.21,200,8205.1,-34.37,2.1268
484.21,200,8461.5,-37.044,2.4329
484.21,200,8717.9,-42.129,2.5116
484.21,200,8974.4,-43.541,2.7424
484.21,200,9230.8,-55.036,3.0182
484.21,200,9487.2,-59.809,-3.7156
484.21,200,9743.6,-60.194,-4.1435
484.21,200,10000,-60.691,-4.5556
484.21,266.67,0,-30.352,2.7061
484.21,266.67,256.41,-30.472,2.664
484.21,266.67,512.82,-30.464,2.6595
484.21,266.67,769.23,-30.58,2.6054
484.21,266.67,1025.6,-30.271,2.5387
484.21,266.67,1282.1,-30.29,2.524
484.21,266.67,1538.5,-29.459,2.5218
484.21,266.67,1794.9,-29.453,2.4865
484.21,266.67,2051.3,-28.862,2.5419
484.21,266.67,2307.7,-28.728,2.5577
484.21,266.67,2564.1,-28.667,2.4887
484.21,266.67,2820.5,-27.315,1.0301
484.21,266.67,3076.9,-26.891,0.51108
484.21,266.67,3333.3,-26.931,0.51489
484.21,266.67,3589.7,-27.022,0.39469
484.21,266.67,3846.2,-27.051,0.41164
484.21,266.67,4102.6,-27.45,0.44863
484.21,266.67,4359,-27.688,0.40994
484.21,266.67,4615.4,-27.619,0.36604
484.21,266.67,4871.8,-27.861,0.29459
484.21,266.67,5128.2,-28.298,0.34694
484.21,266.67,5384.6,-28.341,0.35128
484.21,266.67,5641,-28.515,0.24326
484.21,266.67,5897.4,-28.622,0.32109
484.21,266.67,6153.8,-29.033,0.29876
484.21,266.67,6410.3,-29.361,0.26811
484.21,266.67,6666.7,-29.397,0.34407
484.21,266.67,6923.1,-29.807,0.25167
484.21,266.67,7179.5,-30.134,0.20498
484.21,266.67,7435.9,-30.179,0.20936
484.21,266.67,7692.3,-31.498,0.70184
484.21,266.67,7948.7,-33.718,1.6925
484.21,266.67,8205.1,-33.982,1.8088
484.21,266.67,8461.5,-36.719,2.1596
484.21,266.67,8717.9,-41.68,2.1265
484.21,266.67,8974.4,-42.973,2.2251
484.21,266.67,9230.8,-54.465,2.5067
484.21,266.67,9487.2,-64.343,0.68263
484.21,266.67,9743.6,-64.647,0.20546
484.21,266.67,10000,-65.082,-0.26971
484.21,333.33,0,-30.008,2.3925
484.21,333.33,256.41,-30.139,2.3617
484.21,333.33,512.82,-30.13,2.3569
484.21,333.33,769.23,-30.259,2.3167
484.21,333.33,1025.6,-29.964,2.2683
484.21,333.33,1282.1,-29.976,2.2472
484.21,333.33,1538.5,-29.132,2.2379
484.21,333.33,1794.9,-29.126,2.2046
484.21,333.33,2051.3,-28.53,2.2395
484.21,333.33,2307.7,-28.421,2.2402
484.21,333.33,2564.1,-28.396,2.2043
484.21,333.33,2820.5,-27.086,1.2761
484.21,333.33,3076.9,-26.375,1.1654
484.21,333.33,3333.3,-26.443,1.1699
484.21,333.33,3589.7,-26.777,1.0494
484.21,333.33,3846.2,-27.701,1.6138
484.21,333.33,4102.6,-26.982,1.1203
484.21,333.33,4359,-27.197,1.0923
484.21,333.33,4615.4,-28.314,1.6102
484.21,333.33,4871.8,-27.639,0.97866
484.21,333.33,5128.2,-27.829,1.0458
484.21,333.33,5384.6,-27.906,1.0518
484.21,333.33,5641,-28.323,0.93021
484.21,333.33,5897.4,-29.391,1.6383
484.21,333.33,6153.8,-28.631,1.005
484.21,333.33,6410.3,-28.943,0.97396
484.21,333.33,6666.7,-30.222,1.6824
484.21,333.33,6923.1,-29.45,0.95514
484.21,333.33,7179.5,-29.76,0.91859
484.21,333.33,7435.9,-29.843,0.92436
484.21,333.33,7692.3,-31.393,1.1223
484.21,333.33,7948.7,-33.521,1.6621
484.21,333.33,8205.1,-33.802,1.7712
484.21,333.33,8461.5,-36.486,1.9393
484.21,333.33,8717.9,-41.383,1.8762
484.21,333.33,8974.4,-42.801,2.102
484.21,333.33,9230.8,-54.133,2.1666
484.21,333.33,9487.2,-66.217,2.2369
484.21,333.33,9743.6,-66.507,1.7499
484.21,333.33,10000,-66.974,1.3751
484.21,400,0,-29.937,2.3207
484.21,400,256.41,-30.061,2.2841
484.21,400,512.82,-30.055,2.2811
484.21,400,769.23,-30.179,2.2355
484.21,400,1025.6,-29.882,2.1829
484.21,400,1282.1,-29.908,2.174
484.21,400,1538.5,-29.087,2.1827
484.21,400,1794.9,-29.09,2.1578
484.21,400,2051.3,-28.498,2.2093
484.21,400,2307.7,-28.379,2.2408
484.21,400,2564.1,-28.319,2.1711
484.21,400,2820.5,-26.982,0.72925
484.21,400,3076.9,-26.566,0.2073
484.21,400,3333.3,-26.606,0.2105
484.21,400,3589.7,-26.711,0.095765
484.21,400,3846.2,-26.747,0.14035
484.21,400,4102.6,-27.131,0.1502
484.21,400,4359,-27.371,0.11475
484.21,400,4615.4,-27.318,0.097404
484.21,400,4871.8,-27.555,0.0008347
