768.42,266.67,0,-36.756,3.7893
768.42,266.67,256.41,-36.94,3.7646
768.42,266.67,512.82,-36.927,3.7557
768.42,266.67,769.23,-37.111,3.7185
768.42,266.67,1025.6,-36.83,3.6642
768.42,266.67,1282.1,-36.831,3.6239
768.42,266.67,1538.5,-35.98,3.5969
768.42,266.67,1794.9,-35.947,3.5452
768.42,266.67,2051.3,-35.409,3.5758
768.42,266.67,2307.7,-35.312,3.5552
768.42,266.67,2564.1,-35.273,3.5766
768.42,266.67,2820.5,-34.546,3.5714
768.42,266.67,3076.9,-33.378,3.2576
768.42,266.67,3333.3,-33.491,3.2972
768.42,266.67,3589.7,-34.285,3.5374
768.42,266.67,3846.2,-35.222,3.7437
768.42,266.67,4102.6,-34.089,3.2674
768.42,266.67,4359,-34.291,3.2256
768.42,266.67,4615.4,-35.928,3.6576
768.42,266.67,4871.8,-35.275,3.5091
768.42,266.67,5128.2,-35.007,3.2109
768.42,266.67,5384.6,-35.138,3.2521
768.42,266.67,5641,-36.071,3.4967
768.42,266.67,5897.4,-37.124,3.5618
768.42,266.67,6153.8,-35.986,3.2399
768.42,266.67,6410.3,-36.309,3.1856
768.42,266.67,6666.7,-38.027,3.5487
768.42,266.67,6923.1,-36.962,3.2263
768.42,266.67,7179.5,-37.294,3.1764
768.42,266.67,7435.9,-37.448,3.2291
768.42,266.67,7692.3,-39.428,3.4828
768.42,266.67,7948.7,-41.351,3.3454
768.42,266.67,8205.1,-41.679,3.4929
768.42,266.67,8461.5,-44.284,3.3222
768.42,266.67,8717.9,-49.297,3.3326
768.42,266.67,8974.4,-50.985,3.7983
768.42,266.67,9230.8,-62.218,3.8907
768.42,266.67,9487.2,-69.128,1.1629
768.42,266.67,9743.6,-69.553,0.88249
768.42,266.67,10000,-70.2,0.71846
768.42,333.33,0,-36.258,3.331
768.42,333.33,256.41,-36.431,3.2971
768.42,333.33,512.82,-36.419,3.2892
768.42,333.33,769.23,-36.592,3.2417
768.42,333.33,1025.6,-36.275,3.1577
768.42,333.33,1282.1,-36.323,3.1586
768.42,333.33,1538.5,-35.464,3.1316
768.42,333.33,1794.9,-35.466,3.1086
768.42,333.33,2051.3,-34.957,3.1837
768.42,333.33,2307.7,-32.747,1.0348
768.42,333.33,2564.1,-32.228,0.50741
768.42,333.33,2820.5,-29.799,-0.99122
768.42,333.33,3076.9,-27.511,-2.6328
768.42,333.33,3333.3,-27.604,-2.6085
768.42,333.33,3589.7,-28.244,-2.3717
768.42,333.33,3846.2,-31.099,-0.65189
768.42,333.33,4102.6,-28.134,-2.7059
768.42,333.33,4359,-28.324,-2.7785
768.42,333.33,4615.4,-31.554,-0.91829
768.42,333.33,4871.8,-29.037,-2.6205
768.42,333.33,5128.2,-28.966,-2.8807
768.42,333.33,5384.6,-29.059,-2.8658
768.42,333.33,5641,-29.743,-2.7236
768.42,333.33,5897.4,-32.545,-1.1456
768.42,333.33,6153.8,-29.854,-2.9354
768.42,333.33,6410.3,-30.202,-2.9789
768.42,333.33,6666.7,-33.421,-1.1855
768.42,333.33,6923.1,-30.803,-2.9763
768.42,333.33,7179.5,-31.129,-3.0481
768.42,333.33,7435.9,-31.226,-3.038
768.42,333.33,7692.3,-34.253,-1.5772
768.42,333.33,7948.7,-38.208,0.30035
768.42,333.33,8205.1,-38.875,0.78287
768.42,333.33,8461.5,-43.714,2.8108
768.42,333.33,8717.9,-48.978,3.1383
768.42,333.33,8974.4,-50.279,3.1623
768.42,333.33,9230.8,-62.381,4.1834
768.42,333.33,9487.2,-70.858,2.6632
768.42,333.33,9743.6,-71.279,2.4164
768.42,333.33,10000,-71.874,2.1721
768.42,400,0,-36.162,3.2317
768.42,400,256.41,-36.336,3.1986
768.42,400,512.82,-36.329,3.1951
768.42,400,769.23,-36.51,3.1557
768.42,400,1025.6,-36.236,3.1087
768.42,400,1282.1,-36.276,3.1046
768.42,400,1538.5,-35.485,3.1347
768.42,400,1794.9,-35.484,3.1116
768.42,400,2051.3,-34.932,3.1353
768.42,400,2307.7,-34.506,2.8445
768.42,400,2564.1,-34.367,2.7022
768.42,400,2820.5,-32.878,1.0762
768.42,400,3076.9,-32.384,0.49689
768.42,400,3333.3,-32.429,0.49864
768.42,400,3589.7,-32.588,0.39406
768.42,400,3846.2,-32.603,0.81296
768.42,400,4102.6,-33.085,0.46314
768.42,400,4359,-33.387,0.4391
768.42,400,4615.4,-33.264,0.72073
768.42,400,4871.8,-33.624,0.32546
