1242.1,266.67,0,-44.228,5.1233
1242.1,266.67,256.41,-44.418,5.0815
1242.1,266.67,512.82,-44.402,5.0679
1242.1,266.67,769.23,-44.587,5.0078
1242.1,266.67,1025.6,-44.228,4.8781
1242.1,266.67,1282.1,-44.278,4.8963
1242.1,266.67,1538.5,-43.409,4.8592
1242.1,266.67,1794.9,-43.393,4.8386
1242.1,266.67,2051.3,-42.93,4.9578
1242.1,266.67,2307.7,-39.042,1.1374
1242.1,266.67,2564.1,-38.367,0.46415
1242.1,266.67,2820.5,-34.801,-2.8173
1242.1,266.67,3076.9,-32.738,-4.5663
1242.1,266.67,3333.3,-32.809,-4.5267
1242.1,266.67,3589.7,-33.268,-4.2427
1242.1,266.67,3846.2,-35.214,-3.2011
1242.1,266.67,4102.6,-33.381,-4.6449
1242.1,266.67,4359,-33.619,-4.7474
1242.1,266.67,4615.4,-35.715,-3.4286
1242.1,266.67,4871.8,-34.131,-4.4925
1242.1,266.67,5128.2,-34.308,-4.8748
1242.1,266.67,5384.6,-34.377,-4.8468
1242.1,266.67,5641,-34.881,-4.6063
1242.1,266.67,5897.4,-36.757,-3.6488
1242.1,266.67,6153.8,-35.217,-4.9272
1242.1,266.67,6410.3,-35.611,-4.9835
1242.1,266.67,6666.7,-37.659,-3.7048
1242.1,266.67,6923.1,-36.207,-4.9643
1242.1,266.67,7179.5,-36.584,-5.0527
1242.1,266.67,7435.9,-36.655,-5.0344
1242.1,266.67,7692.3,-39.457,-3.4067
1242.1,266.67,7948.7,-48.326,3.5898
1242.1,266.67,8205.1,-45.709,0.80363
1242.1,266.67,8461.5,-52.453,5.1462
1242.1,266.67,8717.9,-57.547,5.2501
1242.1,266.67,8974.4,-58.442,4.8983
1242.1,266.67,9230.8,-71.308,7.041
1242.1,266.67,9487.2,-76.273,4.6436
1242.1,266.67,9743.6,-76.733,4.6001
1242.1,266.67,10000,-77.339,4.4121
