957.89,400,0,-39.567,3.8418
957.89,400,256.41,-39.775,3.8232
957.89,400,512.82,-39.761,3.8143
957.89,400,769.23,-39.977,3.7892
957.89,400,1025.6,-39.713,3.7515
957.89,400,1282.1,-39.73,3.7256
957.89,400,1538.5,-38.851,3.6786
957.89,400,1794.9,-38.85,3.6601
957.89,400,2051.3,-38.271,3.6519
957.89,400,2307.7,-38.146,3.6002
957.89,400,2564.1,-38.146,3.6472
957.89,400,2820.5,-37.295,3.6359
957.89,400,3076.9,-36.559,3.7582
957.89,400,3333.3,-36.665,3.783
957.89,400,3589.7,-37.041,3.6123
957.89,400,3846.2,-37.512,3.5137
957.89,400,4102.6,-37.274,3.7663
957.89,400,4359,-37.502,3.741
957.89,400,4615.4,-38.356,3.5125
957.89,400,4871.8,-38.046,3.5788
957.89,400,5128.2,-38.243,3.729
957.89,400,5384.6,-38.341,3.7428
957.89,400,5641,-38.838,3.5653
957.89,400,5897.4,-39.721,3.4774
957.89,400,6153.8,-39.214,3.729
957.89,400,6410.3,-39.6,3.7148
957.89,400,6666.7,-40.724,3.4588
957.89,400,6923.1,-40.226,3.7175
957.89,400,7179.5,-40.629,3.7113
957.89,400,7435.9,-40.724,3.7135
957.89,400,7692.3,-42.331,3.5549
957.89,400,7948.7,-44.508,3.4979
957.89,400,8205.1,-44.799,3.6026
957.89,400,8461.5,-47.286,3.4124
957.89,400,8717.9,-52.403,3.3633
957.89,400,8974.4,-54.042,3.7433
957.89,400,9230.8,-65.167,3.7761
957.89,400,9487.2,-75.894,5.1977
957.89,400,9743.6,-76.317,4.9771
957.89,400,10000,-76.954,4.8105
1052.6,200,0,-42.361,5.2984
1052.6,200,256.41,-42.581,5.2831
1052.6,200,512.82,-42.555,5.2613
1052.6,200,769.23,-42.768,5.2234
1052.6,200,1025.6,-42.459,5.1305
1052.6,200,1282.1,-42.442,5.0766
1052.6,200,1538.5,-41.427,4.8802
1052.6,200,1794.9,-41.42,4.8641
1052.6,200,2051.3,-40.785,4.7905
1052.6,200,2307.7,-39.74,3.9466
1052.6,200,2564.1,-39.48,3.77
1052.6,200,2820.5,-37.934,3.3816
1052.6,200,3076.9,-36.868,3.2763
1052.6,200,3333.3,-36.97,3.3025
1052.6,200,3589.7,-37.332,3.0829
1052.6,200,3846.2,-38.233,2.8322
1052.6,200,4102.6,-37.548,3.2458
1052.6,200,4359,-37.751,3.1837
1052.6,200,4615.4,-39.119,2.8225
1052.6,200,4871.8,-38.237,2.9987
1052.6,200,5128.2,-38.45,3.1163
1052.6,200,5384.6,-38.544,3.1327
1052.6,200,5641,-38.993,2.937
1052.6,200,5897.4,-40.579,2.8117
1052.6,200,6153.8,-39.391,3.0813
1052.6,200,6410.3,-39.775,3.0517
1052.6,200,6666.7,-41.644,2.8948
1052.6,200,6923.1,-40.395,3.05
1052.6,200,7179.5,-40.795,3.0268
1052.6,200,7435.9,-40.886,3.0323
1052.6,200,7692.3,-42.815,3.0523
1052.6,200,7948.7,-45.004,2.9531
1052.6,200,8205.1,-46.169,3.6502
1052.6,200,8461.5,-49.708,4.3431
1052.6,200,8717.9,-54.905,4.4867
1052.6,200,8974.4,-56.958,5.1972
1052.6,200,9230.8,-67.834,5.1188
1052.6,200,9487.2,-70.74,0.57975
1052.6,200,9743.6,-71.22,0.38995
1052.6,200,10000,-71.955,0.33424
1052.6,266.67,0,-41.727,4.7116
1052.6,266.67,256.41,-41.944,4.6947
1052.6,266.67,512.82,-41.933,4.6864
1052.6,266.67,769.23,-42.157,4.6617
1052.6,266.67,1025.6,-41.886,4.6149
1052.6,266.67,1282.1,-41.89,4.5755
1052.6,266.67,1538.5,-41.047,4.5565
1052.6,266.67,1794.9,-41.009,4.504
1052.6,266.67,2051.3,-40.485,4.5432
1052.6,266.67,2307.7,-40.427,4.5394
1052.6,266.67,2564.1,-40.23,4.4017
1052.6,266.67,2820.5,-39.312,4.4815
1052.6,266.67,3076.9,-38.01,4.1326
1052.6,266.67,3333.3,-38.12,4.1649
1052.6,266.67,3589.7,-38.981,4.3699
1052.6,266.67,3846.2,-40.402,4.8809
1052.6,266.67,4102.6,-38.751,4.1597
1052.6,266.67,4359,-38.974,4.1224
1052.6,266.67,4615.4,-41.172,4.7573
1052.6,266.67,4871.8,-39.949,4.3501
